Time(s),Time(minute),Time(h),bottom1(C),bottom2(C),inlet(C),outlet(C),,,,TC1(C),TC2(C),TC3(C),,,,,
23038.402560,383.973376,6.399556,331.9278,333.0119,24.0899,26.4653,-9999,-59994.03,-9999,363.2908,376.7487,367.6788,-0.0428,-0.207,-0.3574,-38.5295,-0.6057
23044.812800,384.080213,6.401337,331.8369,332.95,24.1377,26.4738,-9999,-59994.03,-9999,363.206,376.6433,367.5729,-0.0437,-0.209,-0.358,-38.8078,-0.6082
23051.223040,384.187051,6.403118,331.747,332.8533,24.122,26.4667,-9999,-59994.03,-9999,363.1073,376.5414,367.4729,-0.0444,-0.2114,-0.358,-38.9197,-0.6094
23057.633280,384.293888,6.404898,331.7212,332.8009,24.1481,26.5317,-9999,-59994.03,-9999,363.0031,376.4416,367.3736,-0.0427,-0.2098,-0.3573,-39.198,-0.6081
23064.043520,384.400725,6.406679,331.6302,332.7374,24.1844,26.5266,-9999,-59994.03,-9999,362.9277,376.3389,367.2774,-0.0413,-0.2099,-0.3599,-39.5572,-0.6083
23070.453760,384.507563,6.408459,331.5404,332.6536,24.1906,26.5262,-9999,-59994.03,-9999,362.8356,376.2379,367.183,-0.0436,-0.2153,-0.3641,-39.7939,-0.6102
23076.864000,384.614400,6.410240,331.4533,332.5371,24.1486,26.5301,-9999,-59994.03,-9999,362.734,376.1359,367.089,-0.0451,-0.2164,-0.3675,-40.0592,-0.6132
23083.274240,384.721237,6.412021,331.3672,332.4856,24.1959,26.5292,-9999,-59994.03,-9999,362.6617,376.0334,366.9854,-0.0461,-0.2198,-0.373,-40.6619,-0.6192
23089.684480,384.828075,6.413801,331.2772,332.3842,24.1779,26.5253,-9999,-59994.03,-9999,362.5561,375.9348,366.8892,-0.0454,-0.2192,-0.3724,-40.8613,-0.6216
23096.094720,384.934912,6.415582,331.1829,332.2721,24.1486,26.5147,-9999,-59994.03,-9999,362.4569,375.8286,366.783,-0.044,-0.2184,-0.3745,-40.9087,-0.6245
23102.504960,385.041749,6.417362,331.0991,332.2186,24.1959,26.5216,-9999,-59994.03,-9999,362.3875,375.7343,366.6957,-0.0455,-0.2206,-0.3799,-41.4574,-0.6293
23108.915200,385.148587,6.419143,331.0072,332.1127,24.1784,26.5195,-9999,-59994.03,-9999,362.2799,375.6189,366.5901,-0.0452,-0.2198,-0.3825,-41.901,-0.6337
23115.325440,385.255424,6.420924,330.9194,332.0044,24.1444,26.5186,-9999,-59994.03,-9999,362.1746,375.5206,366.4904,-0.046,-0.2232,-0.3852,-42.3621,-0.6386
23121.735680,385.362261,6.422704,330.8296,331.9474,24.1881,26.5135,-9999,-59994.03,-9999,362.1011,375.4148,366.382,-0.0478,-0.2298,-0.3925,-42.7053,-0.6425
23128.145920,385.469099,6.424485,330.7422,331.8571,24.183,26.5137,-9999,-59994.03,-9999,361.9931,375.3169,366.2851,-0.0524,-0.2388,-0.4016,-43.4323,-0.6499
23134.556160,385.575936,6.426266,330.6526,331.7423,24.1461,26.5094,-9999,-59994.03,-9999,361.8868,375.215,366.1906,-0.0538,-0.2451,-0.4085,-44.0783,-0.6552
23140.966400,385.682773,6.428046,330.5661,331.6699,24.1668,26.505,-9999,-59994.03,-9999,361.8087,375.107,366.09,-0.0512,-0.2421,-0.4066,-44.1484,-0.6556
23147.376640,385.789611,6.429827,330.4789,331.6017,24.2003,26.5022,-9999,-59994.03,-9999,361.7202,375.0016,365.9897,-0.0504,-0.2386,-0.4063,-44.0414,-0.6587
23153.786880,385.896448,6.431607,330.3886,331.4855,24.1551,26.4978,-9999,-59994.03,-9999,361.5995,374.8971,365.8891,-0.0502,-0.2382,-0.4074,-44.3903,-0.6659
23160.197120,386.003285,6.433388,330.297,331.3968,24.1553,26.4948,-9999,-59994.03,-9999,361.517,374.7881,365.7829,-0.0502,-0.2371,-0.4106,-45.1419,-0.6724
23166.607360,386.110123,6.435169,330.2109,331.3362,24.1925,26.493,-9999,-59994.03,-9999,361.4307,374.6896,365.6824,-0.0504,-0.2369,-0.409,-45.239,-0.6767
23173.017600,386.216960,6.436949,330.1211,331.212,24.135,26.4863,-9999,-59994.03,-9999,361.316,374.5944,365.5895,-0.0508,-0.2355,-0.408,-45.6351,-0.6816
23179.427840,386.323797,6.438730,330.0305,331.145,24.1738,26.4856,-9999,-59994.03,-9999,361.2414,374.4936,365.4875,-0.0506,-0.2386,-0.4092,-46.1122,-0.6888
23185.838080,386.430635,6.440511,329.9449,331.0578,24.1733,26.4843,-9999,-59994.03,-9999,361.1403,374.397,365.3907,-0.0503,-0.2395,-0.4111,-46.1169,-0.6913
23192.248320,386.537472,6.442291,329.8589,330.9432,24.1329,26.479,-9999,-59994.03,-9999,361.0355,374.2888,365.2906,-0.0518,-0.2423,-0.4122,-46.2735,-0.6942
23198.658560,386.644309,6.444072,329.7764,330.8877,24.1768,26.4787,-9999,-59994.03,-9999,360.967,374.1975,365.1989,-0.0557,-0.2458,-0.4144,-46.526,-0.6972
23205.068800,386.751147,6.445852,329.6872,330.7961,24.1747,26.4753,-9999,-59994.03,-9999,360.8636,374.0901,365.0928,-0.0552,-0.246,-0.4146,-46.5598,-0.6985
23211.479040,386.857984,6.447633,329.6009,330.6797,24.1304,26.4727,-9999,-59994.03,-9999,360.7586,373.9915,364.9986,-0.0496,-0.2392,-0.409,-46.1731,-0.6961
23217.889280,386.964821,6.449414,329.5126,330.6059,24.1442,26.4709,-9999,-59994.03,-9999,360.6805,373.8897,364.9059,-0.0504,-0.2376,-0.404,-45.923,-0.6964
23224.299520,387.071659,6.451194,329.423,330.5386,24.1807,26.4661,-9999,-59994.03,-9999,360.5993,373.7887,364.8019,-0.0534,-0.2386,-0.4057,-45.6743,-0.6949
23230.709760,387.178496,6.452975,329.3382,330.424,24.138,26.4656,-9999,-59994.03,-9999,360.4797,373.6855,364.703,-0.0519,-0.2382,-0.4051,-45.0344,-0.6909
23237.120000,387.285333,6.454756,329.2499,330.3444,24.1454,26.4628,-9999,-59994.03,-9999,360.3983,373.5825,364.6021,-0.0493,-0.2367,-0.4046,-44.9565,-0.6876
23243.530240,387.392171,6.456536,329.1656,330.2842,24.1825,26.4541,-9999,-59994.03,-9999,360.3117,373.4804,364.503,-0.0485,-0.2375,-0.4088,-45.3523,-0.6884
23249.940480,387.499008,6.458317,329.0813,330.1801,24.1541,26.4506,-9999,-59994.03,-9999,360.2094,373.379,364.4109,-0.0503,-0.2383,-0.411,-45.9582,-0.693
23256.350720,387.605845,6.460097,328.9957,330.0738,24.1239,26.4453,-9999,-59994.03,-9999,360.1096,373.2751,364.3034,-0.0518,-0.2384,-0.4124,-46.3566,-0.6964
23262.760960,387.712683,6.461878,328.9023,330.0067,24.1474,26.4366,-9999,-59994.03,-9999,360.0277,373.1663,364.1971,-0.0469,-0.2342,-0.4072,-45.7321,-0.6909
23269.171200,387.819520,6.463659,328.8122,329.9284,24.1671,26.4301,-9999,-59994.03,-9999,359.9365,373.0684,364.1022,-0.042,-0.2282,-0.4006,-44.8417,-0.6807
23275.581440,387.926357,6.465439,328.7261,329.8122,24.1281,26.429,-9999,-59994.03,-9999,359.8291,372.9763,364.0024,-0.0406,-0.2226,-0.3942,-44.2136,-0.6779
23281.991680,388.033195,6.467220,328.638,329.725,24.12,26.429,-9999,-59994.03,-9999,359.747,372.8717,363.9104,-0.0385,-0.2189,-0.3886,-43.997,-0.6776
23288.401920,388.140032,6.469001,328.553,329.6662,24.1581,26.4276,-9999,-59994.03,-9999,359.6653,372.8194,363.8626,-0.0393,-0.2166,-0.3861,-43.5771,-0.6731
23294.812160,388.246869,6.470781,328.4703,329.5774,24.1551,26.4227,-9999,-59994.03,-9999,359.563,372.7219,363.7652,-0.0374,-0.2108,-0.3799,-43.2783,-0.6742
23301.222400,388.353707,6.472562,328.378,329.4628,24.1124,26.4179,-9999,-59994.03,-9999,359.4547,372.6278,363.6661,-0.0361,-0.2114,-0.3798,-43.2509,-0.6742
23307.632640,388.460544,6.474342,328.2963,329.3864,24.1241,26.4184,-9999,-59994.03,-9999,359.3684,372.5257,363.5596,-0.0387,-0.2116,-0.3758,-42.5853,-0.661
23314.042880,388.567381,6.476123,328.2054,329.3214,24.1615,26.4069,-9999,-59994.03,-9999,359.2953,372.4213,363.4691,-0.0417,-0.21,-0.3705,-41.8011,-0.6537
23320.453120,388.674219,6.477904,328.1208,329.2271,24.1465,26.4057,-9999,-59994.03,-9999,359.1891,372.3174,363.3649,-0.043,-0.2083,-0.3673,-41.6447,-0.6533
23326.863360,388.781056,6.479684,328.0336,329.1168,24.1064,26.4027,-9999,-59994.03,-9999,359.0872,372.2209,363.2704,-0.0455,-0.2128,-0.3719,-41.8753,-0.6527
23333.273600,388.887893,6.481465,327.9419,329.053,24.1407,26.396,-9999,-59994.03,-9999,359.0142,372.1156,363.1713,-0.0462,-0.2162,-0.374,-41.7447,-0.6499
23339.683840,388.994731,6.483246,327.8587,328.9729,24.1528,26.3921,-9999,-59994.03,-9999,358.9203,372.0195,363.0732,-0.0419,-0.2107,-0.37,-41.2569,-0.6422
23346.094080,389.101568,6.485026,327.7697,328.8536,24.101,26.3917,-9999,-59994.03,-9999,358.8164,371.9216,362.977,-0.0428,-0.2095,-0.3659,-40.6775,-0.632
23352.504320,389.208405,6.486807,327.6856,328.7927,24.1463,26.3923,-9999,-59994.03,-9999,358.7505,371.769,362.8231,-0.044,-0.2099,-0.3629,-40.0653,-0.6259
23358.914560,389.315243,6.488587,327.6031,328.7017,24.1313,26.3926,-9999,-59994.03,-9999,358.6482,371.668,362.731,-0.0445,-0.2096,-0.3595,-39.6205,-0.6191
23365.324800,389.422080,6.490368,327.5148,328.6031,24.1137,26.3917,-9999,-59994.03,-9999,358.5676,371.6289,362.6957,-0.0462,-0.2093,-0.3588,-39.5447,-0.615
23371.735040,389.528917,6.492149,327.4314,328.5503,24.1604,26.3944,-9999,-59994.03,-9999,358.4821,371.5279,362.5923,-0.043,-0.2071,-0.362,-39.6127,-0.6159
23378.145280,389.635755,6.493929,327.3441,328.4245,24.1024,26.3864,-9999,-59994.03,-9999,358.363,371.4324,362.4949,-0.0454,-0.2094,-0.3639,-39.9229,-0.6187
23384.555520,389.742592,6.495710,327.2632,328.3737,24.1514,26.3843,-9999,-59994.03,-9999,358.2957,371.3409,362.4031,-0.0472,-0.2116,-0.3658,-39.9701,-0.6197
23390.965760,389.849429,6.497490,327.173,328.2697,24.1301,26.3822,-9999,-59994.03,-9999,358.1861,371.2401,362.3024,-0.0506,-0.2187,-0.372,-40.5053,-0.6241
23397.376000,389.956267,6.499271,327.0867,328.1747,24.1137,26.3753,-9999,-59994.03,-9999,358.1013,371.1386,362.2081,-0.0478,-0.2199,-0.3742,-40.7181,-0.6271
23403.786240,390.063104,6.501052,326.9413,328.0563,24.092,26.3126,-9999,-59994.03,-9999,358.0194,371.0423,362.1074,-0.0476,-0.2215,-0.3774,-40.8339,-0.6262
23410.196480,390.169941,6.502832,326.8553,327.9343,24.0363,26.3054,-9999,-59994.03,-9999,357.9082,370.9392,362.0107,-0.0452,-0.2183,-0.3752,-40.592,-0.6264
23416.606720,390.276779,6.504613,326.8324,327.9417,24.1428,26.3751,-9999,-59994.03,-9999,357.8418,370.8406,361.9188,-0.0436,-0.2142,-0.3734,-41.1577,-0.6345
23423.016960,390.383616,6.506394,326.744,327.8504,24.1377,26.3619,-9999,-59994.03,-9999,357.7339,370.7423,361.8199,-0.0468,-0.2179,-0.3766,-41.8434,-0.6426
23429.427200,390.490453,6.508174,326.5963,327.6749,24.0333,26.2967,-9999,-59994.03,-9999,357.6322,370.6428,361.7216,-0.0447,-0.2165,-0.3789,-41.8774,-0.6428
23435.837440,390.597291,6.509955,326.5096,327.6119,24.0661,26.2928,-9999,-59994.03,-9999,357.5585,370.5444,361.6189,-0.0397,-0.2132,-0.3772,-41.872,-0.6445
23442.247680,390.704128,6.511735,326.483,327.5968,24.1438,26.3518,-9999,-59994.03,-9999,357.4569,370.3845,361.4628,-0.0368,-0.2059,-0.3723,-41.8448,-0.6419
23448.657920,390.810965,6.513516,326.3969,327.4777,24.0941,26.3479,-9999,-59994.03,-9999,357.3503,370.2839,361.3696,-0.0353,-0.1978,-0.3651,-41.4059,-0.6362
23455.068160,390.917803,6.515297,326.2534,327.3391,24.0446,26.2879,-9999,-59994.03,-9999,357.2713,370.2497,361.3311,-0.0325,-0.1923,-0.3607,-41.0302,-0.6338
23461.478400,391.024640,6.517077,326.1664,327.2785,24.0807,26.2826,-9999,-59994.03,-9999,357.1862,370.1453,361.2293,-0.0355,-0.1927,-0.3542,-40.2604,-0.6327
